CD_SAMPLER;CD;Dylan, Bob;Knockin' On Heavens Door;Biggest Hits Live USA;;73;FolkRock;
CD_SAMPLER;CD;Dylan, Bob;Sugar Baby;Maryam;;;FolkRock;
CD_SAMPLER;CD;Dylan, Bob & Burke;Stepchild;SOLOMON BURKE;;;Soul;
CD_SAMPLER;CD;Dylon, Bob;Pretty Boy Floyd;Folkways;;;Folk;
CD_SAMPLER;CD;Eagles, The;Hotel California;ROCK STARS (Collection);1;77;ROCK;
CD_SAMPLER;CD;Eagles, The;Lyin' Eyes;NIGHT ROCK (Collection);2;74;ROCK;
CD_SAMPLER;CD;Eagles, The;Take it to the Limit;ROCK GROUPS (Collect.);2;76;ROCK;
CD_SAMPLER;CD;Echoes, The;Glory of Love, The;GEE Story;1;;R & B;
CD_SAMPLER;CD;Edmunds, Dave;I Hear you Knocking;LEGENDARY ROCK (Coll.);1;70;ROCK;
CD_SAMPLER;CD;El Silencio Loco;Bailando;Chart;;;;
CD_SAMPLER;CD;Elements, The;'Til I Die;Jazz Portrait;;;Instr.;
CD_SAMPLER;CD;Elias, Eliane;Our Sweet Love / Friends;Jazz Portrait;;;Instr.;
CD_SAMPLER;CD;Ellington, Duke;Sophisticated Lady;Jazz Session;;;Jazz;
CD_SAMPLER;CD;Ellis, Lorraine & The Crows;Perfidia;GEE Story;1;;R & B;
CD_SAMPLER;CD;Ellis, Lorraine & The Crows;Piano Player Play a Tune;GEE Story;1;;R & B;
CD_SAMPLER;CD;ELO;Don't Bring Me Down;ROCK GROUPS (Collect.);1;79;ROCK;
CD_SAMPLER;CD;ELO;Mr. Blue Sky;SOFT ROCK  (Collection);2;78;ROCK;
CD_SAMPLER;CD;ELO;Roll Over Beethoven;ROCK STARS (Collection);1;73;ROCK;
CD_SAMPLER;CD;Elton John;I Guess That's Why they Call It the Blues;SOFT ROCK  (Collection);2;83;ROCK;
CD_SAMPLER;CD;Elton John;I'm Still Standing;ROCK STARS (Collection);1;83;ROCK;
CD_SAMPLER;CD;Elton John;Part Time Love;ROCK HEROES (Collect.);2;78;ROCK;
CD_SAMPLER;CD;Elton John;Song For Guy;NIGHT ROCK (Collection);1;78;ROCK;
CD_SAMPLER;CD;Elvis, Scotty & Bill;That's Alright Mama;Burnt by Rock'n Roll;;;R&R;
CD_SAMPLER;CD;Ely, Joe;Joy;Nilsson;;;Rock;
CD_SAMPLER;CD;Emanons, The;Change of Time;GEE Story;1;;R & B;
CD_SAMPLER;CD;Epicycle;Wake the World;Mojo;;2006;Surf;
CD_SAMPLER;CD;Erickson, Craig;Telephone Song;Hats Off Stevie Ray;;;Bluesrock;
CD_SAMPLER;CD;Europe;Final Countdown, The;ROCK STARS (Collection);2;86;ROCK;
CD_SAMPLER;CD;Everclear;Walk Don't Run;MOM 3;;;Instr.;
CD_SAMPLER;CD;Everly Brothers, The;Am Abend auf der Heide;1000 Nadelstiche;;65;Pop;
CD_SAMPLER;CD;Fabulous Thunderbirds, The;Feelin' Good;Southern Blues;2;;New-Blues;
CD_SAMPLER;CD;Fabulous Thunderbirds, The;Powerful Stuff;Cocktail;;;Bluesrock;
CD_SAMPLER;CD;Faces, The;Cindy Incidentally;ROCK GROUPS (Collect.);2;73;ROCK;
CD_SAMPLER;CD;Faces, The;Stay with Me;LEGENDARY ROCK (Coll.);1;71;ROCK;
CD_SAMPLER;CD;Factotums, The;Here Today;Dumb;;;Surf;
CD_SAMPLER;CD;Factotums, The;In My Room;Dumb;;;Surf;
CD_SAMPLER;CD;Factotums, The;You're So Good To Me;Dumb;;;Surf;
CD_SAMPLER;CD;Fair, Jad;Do Ya;Caroline Now!;;;Jazz;
CD_SAMPLER;CD;Fantastic Baggys, The;Summer Means Fun;Surfin' USA;;;Surf;
CD_SAMPLER;CD;Feathers, Charlie;Defrost Your Heart;SUN Story;;55;R&R;
CD_SAMPLER;CD;Ferry, Bryan;Love Me Or Leave Me;Bremen;;;Jazz;
CD_SAMPLER;CD;Firehouse Five Plus Two;Chinatown;Music Of My Life;1;49;Instr.;
CD_SAMPLER;CD;Five Crows, The;Do You Remember;GEE Story;1;;R & B;
CD_SAMPLER;CD;Five Crows, The;God Bless You;GEE Story;1;;R & B;
CD_SAMPLER;CD;Five Satins, The;In the Still Of the Nite;Magic Radio;;56;Doo Wop;
CD_SAMPLER;CD;Flamingos, The;Mein Beatle Baby;1000 Nadelstiche;;64;UK Beat;
CD_SAMPLER;CD;Flanagan, Ralph   (Orchestra);Don't Cry Joe;Music Of My Life;4;49;Pop;
CD_SAMPLER;CD;Flanagan, Ralph   (Orchestra);You're Breaking My Heart;Music Of My Life;4;49;Pop;
CD_SAMPLER;CD;Fleetwood Mac;Behind the Mask;SOFT ROCK  (Collection);2;90;ROCK;
CD_SAMPLER;CD;Fleetwood Mac;Don't Stop;NIGHT ROCK (Collection);1;77;ROCK;
CD_SAMPLER;CD;Fleetwood Mac;Man of the World;LEGENDARY ROCK (Coll.);1;69;ROCK;
CD_SAMPLER;CD;Fleetwood Mac;Over my Head;ROCK HEROES (Collect.);1;75;ROCK;
CD_SAMPLER;CD;Fleetwood Mac;Tusk;ROCK STARS (Collection);2;79;ROCK;
CD_SAMPLER;CD;Forbert, Steve;Moonbeam Song, The;Nilsson;;;Rock;
CD_SAMPLER;CD;Ford, Ernie (Tennessee);Cry of the Wild Goose, The;Millennium;2;50;Country;
CD_SAMPLER;CD;Ford, Ernie (Tennessee);I'll Never Be Free;Pop Radio;;1950;Country;
CD_SAMPLER;CD;Ford, Ernie (Tennessee);Shot Gun, The;Pop Radio;;1951;Country;
CD_SAMPLER;CD;Ford, Ernie (Tennessee);Shotgun Boogie;Millennium;1;51;Country;
CD_SAMPLER;CD;Foreigner;I Want to know what Love Is;NIGHT ROCK (Collection);1;84;ROCK;
CD_SAMPLER;CD;Foreigner;Urgent;ROCK GROUPS (Collect.);2;81;ROCK;
CD_SAMPLER;CD;Four Freshmen;Graduation Day;Magic Radio;;56;Pop;
CD_SAMPLER;CD;Four Freshmen, The;Mood Indigo;Millennium;2;54;Pop;
CD_SAMPLER;CD;Four Knights, Thej;I Get So Lonely;Millennium;2;54;R & R;
CD_SAMPLER;CD;Fowley, Kim;Almost Summer;Caroline Now!;;;Jazz;
CD_SAMPLER;CD;Frampton, Peter;Show me the Way;ROCK HEROES (Collect.);1;76;ROCK;
CD_SAMPLER;CD;Francis, Connie;Schöner fremder Mann;1000 Nadelstiche;;61;HighSchool;
CD_SAMPLER;CD;Frazier, Dallas;Alley Oop;Magic Radio;;57;Woop;
CD_SAMPLER;CD;Free Design, The;Endless Harmony;Caroline Now!;;;Jazz;
CD_SAMPLER;CD;Freeman, Bobby;Do You Wanna Dance;Burnt by Rock'n Roll;;;R&R;
CD_SAMPLER;CD;Freeman, Bobby;Do You Wanna Dance ?;Magic Radio;;58;R&R;
CD_SAMPLER;CD;Freshmen, The;Little Girl I Once Knew, The;Dumb;;;Surf;
CD_SAMPLER;CD;Freshmen, The;Papa Oom Mow Mow;Dumb;;;Surf;
CD_SAMPLER;CD;Friedman, David;Gold Alchemy;Somethin' Jazz;;;Jazz;
CD_SAMPLER;CD;Frisell, Bill & The Intercontinentals;We are Everywhere;Hitze;;;Blues;
CD_SAMPLER;CD;Froman, Jane;I Believe;Millennium;2;53;Pop;
CD_SAMPLER;CD;Froman, Jane;I'll Walk Alone;Millennium;1;52;Pop;
CD_SAMPLER;CD;Funicello, Anette;Beach Party;Surfin' USA;;;Surf;
CD_SAMPLER;CD;Funicello, Annette;Muscle Beach Party;Brian Wilson 17;;;Surf;
CD_SAMPLER;CD;Funicello, Annette;Muscle Bustle;Brian Wilson 17;;;Surf;
CD_SAMPLER;CD;Funicello, Annette;Surfer's Holiday;Brian Wilson 17;;;Surf;
CD_SAMPLER;CD;Funicello,Annette;Monkey's Uncle, The;Brian Wilson 18;;;Surf;
CD_SAMPLER;CD;Gabriel, Gunter;Big River;Cash / Gabriel;;2002;Country;
CD_SAMPLER;CD;Gabriel, Gunter;Ein Junge namens Susi;Cash / Gabriel;;2002;Country;
CD_SAMPLER;CD;Gabriel, Gunter;Ein Stückchen pro Tag;Cash / Gabriel;;77;Country;
CD_SAMPLER;CD;Gabriel, Gunter;Folsom Prison Blues;Cash / Gabriel;;2002;Country;
CD_SAMPLER;CD;Gabriel, Gunter;Gitarre Marke Eigenbau;Cash / Gabriel;;2002;Country;
CD_SAMPLER;CD;Gabriel, Gunter;Ich bleib auf Kurs;Cash / Gabriel;;2002;Country;
CD_SAMPLER;CD;Gabriel, Gunter;Ich werd gesucht;Cash / Gabriel;;73;Country;
CD_SAMPLER;CD;Gabriel, Gunter;Johnny  Cash Konzert, Das;Cash / Gabriel;;82;Country;
CD_SAMPLER;CD;Gabriel, Gunter;Mann hinterm Pflug, Der;Cash / Gabriel;;82;Country;
CD_SAMPLER;CD;Gabriel, Gunter;Noch 20 Minuten zu geh'n;Cash / Gabriel;;75;Country;
CD_SAMPLER;CD;Gabriel, Gunter;San Quentin;Cash / Gabriel;;79;Country;
CD_SAMPLER;CD;Gaye, Marvin;Wie schön das ist;1000 Nadelstiche;;64;Soul;
CD_SAMPLER;CD;Georgia Satellites, The;Hippy Hippy Shake;Cocktail;;;Beat;
CD_SAMPLER;CD;Ghymes;Bazsarozsa;Maryam;;;Welt;
CD_SAMPLER;CD;Gibson, Don;Sea Of Heartbreak;Country Gold;;;Country;
CD_SAMPLER;CD;Gillum, Jazz;Born With the Blues;Southern Blues;1;;Club Sound;
CD_SAMPLER;CD;Gilmore, Thea;I Dreamed I Saw St. Augustine;Bremen;;;Welt;
CD_SAMPLER;CD;Godley and Creme;Wedding Bells;SOFT ROCK  (Collection);1;81;ROCK;
CD_SAMPLER;CD;Goodman, Benny;Fascinating Rhythm;Jazz Session;;;Jazz;
CD_SAMPLER;CD;Gordon, Bill & The Colonials;Two Loves Have I;GEE Story;1;;R & B;
CD_SAMPLER;CD;Gordon, Rosco;Do the Chicken;SUN Story;;55;R&R;
CD_SAMPLER;CD;Grape, Moby;Can't Be So Bad;Southern Blues;2;;New-Blues;
CD_SAMPLER;CD;Grisman, David & Taylor, Martin;Mood Indigo;Bremen;;;Instr.;
CD_SAMPLER;CD;Grusin, Don;Surfer Girl;Jazz Portrait;;;Instr.;
CD_SAMPLER;CD;Guthrie, Arlo;East Texas Red;Folkways;;;Folk;
CD_SAMPLER;CD;Guy, Buddy;Somebody's Sleeping In My Bed;Southern Blues;2;;New-Blues;
CD_SAMPLER;CD;Haggard, Merle;Okie From Muskogee;Country Gold;;;Country;
CD_SAMPLER;CD;Haimovitz / Jeanrenaud & Was;Gypsy One;Wassermann (Trios);;;Instr.;
CD_SAMPLER;CD;Haimovitz / Jeanrenaud & Was;Gypsy Two;Wassermann (Trios);;;Instr.;
CD_SAMPLER;CD;Hale & The Hushabyes;Yes Sir, That's my Baby;Brian Wilson 18;;;Surf;
CD_SAMPLER;CD;Haley, Bill & The Comets;Shake, Rattle and Roll;Millennium;2;54;R&R;
CD_SAMPLER;CD;Hall and Oates;I Can't go for That (No Can Do);NIGHT ROCK (Collection);1;81;ROCK;
CD_SAMPLER;CD;Hall and Oates;Maneater;ROCK STARS (Collection);2;82;ROCK;
CD_SAMPLER;CD;Hall and Oates;You've lost that Lovin' Feeling;SOFT ROCK  (Collection);2;80;ROCK;
CD_SAMPLER;CD;Hamilton IV, George;Abilene;Country Gold;;;Country;
CD_SAMPLER;CD;Hampton, Lionel;Stella By Starlight;Jazz Session;;;Jazz;
CD_SAMPLER;CD;Harper, Ben;Wicked Man;MOM 3;;;;
CD_SAMPLER;CD;Harptones, The;So Good, So Fine;GEE Story;2;;R & B;
CD_SAMPLER;CD;Harris, Derrick;Don't Worry Baby;Making God Smile;;2002;;
CD_SAMPLER;CD;Harris, Emmylou;Hobo's Lullaby;Folkways;;;Folk;
CD_SAMPLER;CD;Harris, Wynonie;All She Wants to Do Is Rock;Music Of My Life;1;49;R&B;
CD_SAMPLER;CD;Harris, Wynonie;Drinkin' Wine Spio-Dee-O-Dee;Music Of My Life;2;49;R&B;
CD_SAMPLER;CD;Harris, Wynonie;I want my Fanny Brown;Music Of My Life;3;49;R&B;
CD_SAMPLER;CD;Harrod, Jason;In My Room;Making God Smile;;2002;;
CD_SAMPLER;CD;Hawkins, Coleman;Get Out Of Town;Bremen;;;Instr.;
CD_SAMPLER;CD;Hayward and Lodge;Blue Guitar;NIGHT ROCK (Collection);2;75;ROCK;
CD_SAMPLER;CD;Heartbeats, The;500 Miles to Go;GEE Story;2;;R & B;
CD_SAMPLER;CD;Heartbeats, The;When I Found You;GEE Story;2;;R & B;
CD_SAMPLER;CD;Hendrix, Jimi;Hey Joe;LEGENDARY ROCK (Coll.);2;67;ROCK;
CD_SAMPLER;CD;Hendrix, Jimi Experience;All Along the Watchtower;ROCK STARS (Collection);2;68;ROCK;
CD_SAMPLER;CD;Hendrix, Jimi Experience;Burning of the Midnight Lamp;ROCK HEROES (Collect.);2;67;ROCK;
CD_SAMPLER;CD;Henry, Joe & Burke;Flesh and Blood;SOLOMON BURKE;;;Soul;
CD_SAMPLER;CD;Herbst, Jürgen;Mein Weg führt mich zu Dir;Cash / Gabriel;;68;Country;
CD_SAMPLER;CD;Herman, Woody;Stompin' at the Savoy;Jazz Session;;;Jazz;
CD_SAMPLER;CD;Hickey, Ershel;Bluebirds Over the Mountains;Magic Radio;;57;R&R;
CD_SAMPLER;CD;High Llamas;Leaf and Lime;Mojo;;2005;Surf;
CD_SAMPLER;CD;High Llamas, The;Anna Lee, The Healer;Caroline Now!;;;Jazz;
CD_SAMPLER;CD;Hoey, Gary;Gone Surfin;MOM 3;;;Instr.;
CD_SAMPLER;CD;Holiday, Billie;Georgia On my Mind;Southern Blues;1;;Club Sound;
CD_SAMPLER;CD;Holiday, Billie;I Got it bad and that Ain't Good;25 Blues 'N' Soul;;;Blues;
CD_SAMPLER;CD;Holiday, Billie;Nice Work If you can Get It;25 Blues 'N' Soul;;;Blues;
CD_SAMPLER;CD;Holiday, Billie;Please Don't talk About Me...;25 Blues 'N' Soul;;;Blues;
CD_SAMPLER;CD;Hondells, The;Little Honda;Brian Wilson 18;;;Surf;
CD_SAMPLER;CD;Hondells, The;My Buddy Seat;Brian Wilson 18;;;Surf;
CD_SAMPLER;CD;Honeycombs, The;Hab ich das Recht;1000 Nadelstiche;;64;Beat;
CD_SAMPLER;CD;Honeys, The;From Jimmy with Tears;Brian Wilson 17;;;Surf;
CD_SAMPLER;CD;Honeys, The;Goodnight My Love;Pet Projects;;69;Surf;
CD_SAMPLER;CD;Honeys, The;He's A Doll;Brian Wilson 18;;;Surf;
CD_SAMPLER;CD;Honeys, The;He's A Doll;Pet Projects;;64;Surf;
CD_SAMPLER;CD;Honeys, The;Hide Go Seek;Pet Projects;;63;Surf;
CD_SAMPLER;CD;Honeys, The;Love of a Boy and a Girl, The;Brian Wilson 18;;;Surf;
CD_SAMPLER;CD;Honeys, The;One you can't Have;Brian Wilson 17;;;Surf;
CD_SAMPLER;CD;Honeys, The;One you can't Have, The;Pet Projects;;63;Surf;
CD_SAMPLER;CD;Honeys, The;Pray For Surf;Pet Projects;;63;Surf;
CD_SAMPLER;CD;Honeys, The;Shoot the Curl;Pet Projects;;63;Surf;
CD_SAMPLER;CD;Honeys, The;Surfin' Down the Swanee River;Pet Projects;;63;Swing;
CD_SAMPLER;CD;Honeys, The;Tonight You Belong To Me;Pet Projects;;69;Surf;
CD_SAMPLER;CD;Hooker, John Lee;Boogie Chillen;Music Of My Life;1;49;R&B;
CD_SAMPLER;CD;Hooker, John Lee;Dimples;25 Blues 'N' Soul;;;Blues;
CD_SAMPLER;CD;Hooker, John Lee;Drug Store Woman;25 Blues 'N' Soul;;;Blues;
CD_SAMPLER;CD;Hooker, John Lee;I'm in the Mood;Biggest Hits Live USA;;;Blues;
CD_SAMPLER;CD;Hooker, John Lee;Tupelo;25 Blues 'N' Soul;;;Blues;
CD_SAMPLER;CD;Hopkins, Lightnin';I'm Leaving you now;25 Blues 'N' Soul;;;Blues;
CD_SAMPLER;CD;Horn, Shirley;Someone to Watch Over Me;Hitze;;;Blues;
CD_SAMPLER;CD;Hornsby, Bruce & Was;White-Wheeled Limousine;Wassermann (Trios);;;Blues;
CD_SAMPLER;CD;Hot Doggers, The;Surfin' U.S.A.;Covered;;;Surf;
CD_SAMPLER;CD;House, James;Little Deuce Coupe;Stars & Stripes;;;Surf;
CD_SAMPLER;CD;House, Son;Death Letter Blues;Southern Blues;1;;Club Sound;
CD_SAMPLER;CD;Humble Pie;Natural Born Bugie;NIGHT ROCK (Collection);1;69;ROCK;
CD_SAMPLER;CD;Hunter, Steve;Lenny;Hats Off Stevie Ray;;;Bluesrock;
CD_SAMPLER;CD;Hyland, Brian;Schön war die Zeit;1000 Nadelstiche;;62;HighSchool;
CD_SAMPLER;CD;Isaak, Chris;Winter Waves;MOM 3;;;Blue Eyed;
CD_SAMPLER;CD;Isula;Ninnina;Hitze;;;Blues;
CD_SAMPLER;CD;Ivy League, The;Don't Worry Baby;Dumb;;;Surf;
CD_SAMPLER;CD;Jackson, Bull Moose;Why Don't you haul Off and Love Me;Music Of My Life;2;49;R&B;
CD_SAMPLER;CD;Jackson, Milt;Nearness of You;Hitze;;;Blues;
CD_SAMPLER;CD;Jackson, Stevie;Good Time;Caroline Now!;;;Jazz;
CD_SAMPLER;CD;Jackson, Wanda;Santo Domingo;1000 Nadelstiche;;65;Country;
CD_SAMPLER;CD;James, Elmore;Dust My Broom;25 Blues 'N' Soul;;;Blues;
CD_SAMPLER;CD;James, Elmore;I Believe;25 Blues 'N' Soul;;;Blues;
CD_SAMPLER;CD;Jan & Dean;Barbara Ann;Surf Party;;;Surf;
CD_SAMPLER;CD;Jan & Dean;Dead Man's Curve;BB and J&D;;;Surf;
CD_SAMPLER;CD;Jan & Dean;Dead Man's Curve;Brian Wilson 17;;;Surf;
CD_SAMPLER;CD;Jan & Dean;Drag City;Brian Wilson 17;;;Surf;
CD_SAMPLER;CD;Jan & Dean;Drag City;Surfin' USA;;63;Surf;
CD_SAMPLER;CD;Jan & Dean;Fun Fun Fun;BB and J&D;;;Surf;
CD_SAMPLER;CD;Jan & Dean;Fun Fun Fun;Surfing America;;;Surf;
CD_SAMPLER;CD;Jan & Dean;Help Me Rhonda;BB and J&D;;;Surf;
CD_SAMPLER;CD;Jan & Dean;Honolulu Lulu;Surf Party;;;Surf;
CD_SAMPLER;CD;Jan & Dean;I Get Around;BB and J&D;;;Surf;
CD_SAMPLER;CD;Jan & Dean;Jennie Lee;Surfin' USA;;58;Surf;
CD_SAMPLER;CD;Jan & Dean;Like a Summer Rain;Mojo;;96;Surf;
CD_SAMPLER;CD;Jan & Dean;Little Deuce Coupe;BB and J&D;;;Surf;
CD_SAMPLER;CD;Jan & Dean;Little Deuce Coupe;Brian Wilson 17;;;Surf;
CD_SAMPLER;CD;Jan & Dean;Little Old Lady From Pasadena;BB and J&D;;;Surf;
CD_SAMPLER;CD;Jan & Dean;Ride the Wild Surf;Brian Wilson 18;;;Surf;
CD_SAMPLER;CD;Jan & Dean;Ride the Wild Surf;Surf Party;;;Surf;
CD_SAMPLER;CD;Jan & Dean;Sidewalk Surfin';BB and J&D;;;Surf;
CD_SAMPLER;CD;Jan & Dean;Sidewalk Surfin';Brian Wilson 18;;;Surf;
CD_SAMPLER;CD;Jan & Dean;Sidewalk Surfin';Surf Party;;;Surf;
CD_SAMPLER;CD;Jan & Dean;Surf City;BB and J&D;;;Surf;
CD_SAMPLER;CD;Jan & Dean;Surf City;Surf Party;;;Surf;
CD_SAMPLER;CD;Jan & Dean;Surf Route 101;Brian Wilson 17;;;Surf;
CD_SAMPLER;CD;Jan & Dean;Surfin' Wild;Brian Wilson 18;;;Surf;
CD_SAMPLER;CD;Jane's Addiction;Ocean Size;MOM 3;;;;
CD_SAMPLER;CD;Jellyfish;Think about your Troubles;Nilsson;;;Rock;
CD_SAMPLER;CD;Jennings, Waylon;Burning Memories;Country Gold;;;Country;
CD_SAMPLER;CD;Jets, The;Heaven Above Me;GEE Story;1;;R & B;
CD_SAMPLER;CD;John, Dr.;It Don't Mean A Thing;Southern Blues;2;;New-Blues;
CD_SAMPLER;CD;John, Little Willie;Talk To Me;Magic Radio;;58;Pop;
CD_SAMPLER;CD;Johnson, Dottie;It's a Shame;GEE Story;1;;R & B;
CD_SAMPLER;CD;Johnson, Dottie;Thank you Daddy;GEE Story;1;;R & B;
CD_SAMPLER;CD;Johnson, Robert;Come on in my Kitchen;Maryam;;;Welt;
CD_SAMPLER;CD;Johnson, Robert;Cross Road Blues;Southern Blues;1;;Club Sound;
CD_SAMPLER;CD;Johnston, Bruce;Deirdre;Covered;;;Surf;
CD_SAMPLER;CD;Jones, George;Race Is On, The;Country Gold;;;Country;
CD_SAMPLER;CD;Jones, Howard;What is Love;SOFT ROCK  (Collection);2;83;ROCK;
CD_SAMPLER;CD;Jones, Oliver;What I Say;GEE Story;1;;R & B;
CD_SAMPLER;CD;Joplin, Scott;Entertainer, The;Southern Blues;1;;Club Sound;
CD_SAMPLER;CD;Jordan, Louis;Saturday Night Fish Fry;Music Of My Life;3;49;R&B;
CD_SAMPLER;CD;Journey;Don't Stop Believin';ROCK STARS (Collection);2;81;ROCK;
CD_SAMPLER;CD;June & Exit Wounds, The;All I Wanna Do;Caroline Now!;;;Jazz;
CD_SAMPLER;CD;Juniors, Little Blue Flames;Feelin' Good;SUN Story;;53;R&R;
CD_SAMPLER;CD;Kansas;Carry On Wayward Son;LEGENDARY ROCK (Coll.);2;76;ROCK;
CD_SAMPLER;CD;Kaye, Anne;Dilly Dally Darling;GEE Story;1;;R & B;
CD_SAMPLER;CD;Kaye, S. & 3 Kaydets, The;Powder Your Face with Sunshine;Music Of My Life;1;49;Pop;
CD_SAMPLER;CD;Keaggy, Phil;Good Vibrations;Making God Smile;;2002;;
CD_SAMPLER;CD;Keb' Mo';More Than One Way Home;Southern Blues;2;;New-Blues;
CD_SAMPLER;CD;Keith, Toby;Be True to your School;Stars & Stripes;;;Surf;
CD_SAMPLER;CD;Keller & Webb;Don't Worry Baby;Covered;;;Surf;
CD_SAMPLER;CD;Kelly, Eugene;Lady;Caroline Now!;;;Jazz;
CD_SAMPLER;CD;Kelly, Gene & Moore, Pete (Orchestra);I Got the Rhythm;Jazz Session;;;Jazz;
CD_SAMPLER;CD;Khan, Steve with Anders, Gabriela;Don't Worry Baby;Jazz Portrait;;;Jazz;
CD_SAMPLER;CD;King, B.B.;B.B. Boogie;25 Blues 'N' Soul;;;Blues;
CD_SAMPLER;CD;King, B.B.;Catfish Blues;25 Blues 'N' Soul;;;Blues;
CD_SAMPLER;CD;Kingston Trio, The;Wreck of the John B, The;Magic Radio;;58;Folk;
CD_SAMPLER;CD;Kinks, The;Apeman, The;ROCK HEROES (Collect.);2;70;ROCK;
CD_SAMPLER;CD;Kinks, The;Come Dancing;ROCK STARS (Collection);1;83;ROCK;
CD_SAMPLER;CD;Kinks, The;Louie, Louie;Dumb;;;Surf;
CD_SAMPLER;CD;Kirk, Roland;Haunted Melody, The;Somethin' Jazz;;;Jazz;
CD_SAMPLER;CD;Kiss;God gave Rock'n' Roll to You;Biggest Hits Live USA;;;Pop;
CD_SAMPLER;CD;Kle;Rainbow Eyes;Caroline Now!;;;Jazz;
CD_SAMPLER;CD;Knight, Toni;Let's Try Again;GEE Story;2;;R & B;
CD_SAMPLER;CD;Kooper, Al;Salmon Falls;Nilsson;;;Rock;
CD_SAMPLER;CD;Kottke, Leo;Waltz;Bremen;;;String;
CD_SAMPLER;CD;Krist, Jan;Wouldn't It Be Nice;Making God Smile;;2002;;
CD_SAMPLER;CD;Laine, Frankie;Jealousy;Pop Radio;;1951;Country;
CD_SAMPLER;CD;Laine, Frankie;Mule Train;Music Of My Life;2;49;Country;
CD_SAMPLER;CD;Lanes, The;Chang – A – Lang;GEE Story;1;;R & B;
CD_SAMPLER;CD;Langley Schools Project, The;In My Room;Mojo;;2001;Surf;
CD_SAMPLER;CD;Larosa, Julius;Anywhere I Wonder;Millennium;1;53;Pop;
CD_SAMPLER;CD;Larosa, Julius;Eh Cumpari;Millennium;2;53;Pop;
CD_SAMPLER;CD;Laughing Gravy, The;Vegetables;Pet Projects;;67;Surf;
CD_SAMPLER;CD;Leadbelly;Cottonfields;Magic Radio;;40;Folk;
CD_SAMPLER;CD;Leadbelly;Poor Howard Green Corn;25 Blues 'N' Soul;;;Blues;
CD_SAMPLER;CD;Lee, Brenda;Kansas City;1000 Nadelstiche;;64;Country;
CD_SAMPLER;CD;Lee, Peggy;Riders in the Sky;Pop Radio;;1950;Pop;
CD_SAMPLER;CD;Level 42;Something About You;ROCK GROUPS (Collect.);2;85;ROCK;
CD_SAMPLER;CD;Lewis, Jerry Lee;Good Golly Miss Molly;SUN Story;;62;R&R;
CD_SAMPLER;CD;Lewis, Jerry Lee;Great Balls Of Fire;Burnt by Rock'n Roll;;;R&R;
CD_SAMPLER;CD;Lewis, Jerry Lee;Whole Lotta Shakin' Goin' On;SUN Story;;57;R&R;
CD_SAMPLER;CD;Lhasa;Anywhere On this Road;Maryam;;;Welt;
CD_SAMPLER;CD;Lincoln, Abbey;Another Time, Another Place;Somethin' Jazz;;;Jazz;
CD_SAMPLER;CD;Lions, Doleful;H.E.L.P. Is on the Way;Mojo;;2006;Surf;
CD_SAMPLER;CD;Lit;Money;MOM 3;;;Hard;
CD_SAMPLER;CD;Liverpool Beats, The;Memphis Tennessee;1000 Nadelstiche;;63;Beat;
CD_SAMPLER;CD;Lloyd, Bill;Lottery Song, The;Nilsson;;;Rock;
CD_SAMPLER;CD;Locklin, Hank;Send Me the Pillow that you Dream On;Country Gold;;;Country;
CD_SAMPLER;CD;Loeb, Lisa;Summer;MOM 3;;;;
CD_SAMPLER;CD;Loren, Donna;Muscle Bustle;Brian Wilson 17;;;Surf;
CD_SAMPLER;CD;Loren, John;Tell the World;GEE Story;2;;R & B;
CD_SAMPLER;CD;Low, Bruce;Die Colt Ballade;Cash / Gabriel;;65;Country;
CD_SAMPLER;CD;Lowe, Nick & Burke;Other Side of the Coin, The;SOLOMON BURKE;;;Soul;
CD_SAMPLER;CD;Lymon, Frankie;I'm Not too Young to Dream;GEE Story;2;;R & B;
CD_SAMPLER;CD;Lymon, Frankie & The Teenagers;Baby Baby;GEE Story;1;;R & B;
CD_SAMPLER;CD;Lymon, Frankie & The Teenagers;I'm not a Juvenile Delinquent;GEE Story;2;;R & B;
CD_SAMPLER;CD;Lymon, Frankie & The Teenagers;Why Do Fools Fall In Love ?;Magic Radio;;56;R&R;
CD_SAMPLER;CD;Lynn, Loretta;Spring Fever;Country Gold;;;Country;
CD_SAMPLER;CD;Lynyrd Skynyrd;Sweet Home Alabama;ROCK HEROES (Collect.);2;74;ROCK;
CD_SAMPLER;CD;Mack, Jimmy;I Believe i love You;GEE Story;2;;R & B;
CD_SAMPLER;CD;Madeira, Phiol;Heroes And Villains;Making God Smile;;2002;Instr.;
CD_SAMPLER;CD;Mahal, Taj;Bourgeois Blues, The;Folkways;;;Folk;
CD_SAMPLER;CD;Mahal, Taj;Cakewalk into Town;Southern Blues;1;;Club Sound;
CD_SAMPLER;CD;Malik, Joseph;I Am Drifting;Hitze;;;Blues;
CD_SAMPLER;CD;Mann, Aimee;One;Nilsson;;;Rock;
CD_SAMPLER;CD;Mann, Barry and other & Burke;None of us are Free;SOLOMON BURKE;;;Soul;
CD_SAMPLER;CD;Mann, Carl;Mona Lisa;SUN Story;;59;R&R;
CD_SAMPLER;CD;Mann, Carl;Pretend;SUN Story;;59;R&R;
CD_SAMPLER;CD;Mann, Manfred;Sie;1000 Nadelstiche;;64;Beat;
